id,x,y
5611,5.5325255,2.4696999
5871,4.8099036,-3.3555002
5700,5.696396,2.4787202
5531,4.8948255,-3.373768
5870,7.2024326,-5.3040977
5845,6.4628825,-4.6898613
5633,5.3701487,2.3924353
5908,5.3110046,2.3650508
5440,5.5457478,2.4975982
5921,5.4229765,2.375589
5927,7.6004906,-5.5003257
5504,5.0816174,-3.4125936
5526,5.149116,-3.472003
5901,5.648849,2.4726205
5877,4.8211837,-3.3100588
5576,4.8932323,-3.294786
5807,5.1286607,-3.5012054
5516,5.1913533,-3.5796793
5785,5.444317,-3.3204517
5521,7.036145,-4.9693913
5618,5.324981,2.3705716
5480,5.8653173,-3.872406
5727,5.3990703,2.3777404
5543,4.851616,-3.295812
5469,4.782441,-3.429261
5919,5.3392715,2.4166818
5801,5.0152836,-3.5273232
5452,7.9524274,-5.6963625
5844,7.0403976,-4.8212843
5569,5.3933296,-3.6324227
5938,5.34979,2.357102
5909,5.2993183,2.405767
5517,8.282541,-6.0920744
5590,5.3919115,2.3929424
5692,5.313002,2.3736966
5542,5.0470114,-3.4707847
5722,5.3204494,2.3868303
5463,8.625961,-6.030928
5597,5.027097,-3.4927619
5728,5.324938,2.3920236
5492,5.286573,-3.5871632
5619,5.313905,2.3855171
5525,5.615453,-3.7218275
5859,5.352526,2.3980556
5762,4.8325424,-3.390186
5832,5.3175454,2.3815916
5800,5.0123587,-3.469228
5583,5.197916,-3.5517538
5817,5.252453,2.3627925
5541,5.107912,-3.5625398
5677,5.229587,2.3714335
5592,4.837461,-3.4331193
5632,7.822914,-5.375908
5797,4.5612755,-3.2228951
5484,5.0585213,-3.503006
5748,5.3594894,2.364072
5707,5.2575264,2.3696024
5840,5.3553286,2.4771464
5505,4.7480693,-3.3484893
5776,7.456445,-5.331039
5733,5.361295,2.377395
5450,7.8047533,-5.614884
5672,5.200554,2.362289
5825,5.2719016,2.3887134
5458,4.753316,-3.3587937
5589,4.8902264,-3.3882787
5819,5.1826615,-3.515382
5596,4.8596625,-3.3876646
5697,5.268479,2.3798416
5912,5.2906227,2.3586729
5698,5.214072,2.367605
5648,5.4285603,2.3958337
5792,5.271533,2.3823009
5655,5.326087,2.4017599
5742,5.310308,2.3641508
5481,4.9302373,-3.4422505
5691,5.282504,2.3727982
5573,5.5664253,-3.6197782
5591,5.103542,-3.5245113
5931,6.7639546,-4.72616
5704,5.36693,2.3677921
5567,5.445568,-3.6252346
5477,4.8390183,-3.3940473
5778,4.827358,-3.3749127
5752,5.3314724,2.3767297
5468,10.289985,5.4968624
5732,5.5305533,2.5635324
5435,-22.142168,3.3496485
5645,8.175642,4.6218505
5710,7.8980317,3.891883
5937,4.9673805,-3.5738873
5651,10.621318,5.739796
5829,7.55518,3.886465
5761,9.3243,-6.07063
5499,5.013005,-3.4639986
5933,5.7587442,3.1565301
5640,5.6053085,2.6267335
5711,6.236267,3.141633
5925,6.0501356,2.7374046
5850,5.5986233,2.69429
5433,5.6466765,2.601986
5540,7.5781054,-4.972523
5833,5.731928,2.7581754
5627,5.4883423,2.5647135
5855,6.8586316,2.756556
5846,7.6978946,-5.249842
5848,5.7978277,2.6951795
5924,5.68636,-3.6120782
5900,10.883207,8.91724
5873,7.687359,3.1091838
5872,7.047077,-3.9452386
5594,6.4897165,-3.6496456
5885,6.372624,3.6014812
5514,5.5796824,-3.943987
5489,7.340508,-5.2168355
5665,5.507093,2.5046394
5886,5.445838,2.4919903
5685,5.440131,2.4847808
5520,7.607739,-5.704043
5661,5.4136233,2.4867096
5593,5.1564403,-3.585007
5729,5.4460187,2.4925432
5445,5.471675,-3.5818114
5566,8.016496,-5.6672864
5663,5.4408584,2.5048406
5588,4.9232306,-3.3117993
5568,5.4562616,-3.3651497
5625,6.292579,3.0809605
5475,4.922197,-3.5319428
5579,4.8908587,-3.4997516
5496,5.4341063,2.5075226
5578,5.0008087,-3.5095925
5929,7.887391,-5.378818
5696,5.4077063,2.4704041
5851,7.558765,-5.0154896
5438,5.432097,2.4612803
5479,5.3602457,-3.680925
5598,5.233564,-3.6103985
5472,7.7984405,-5.801564
5620,5.406506,2.4532883
5603,5.014426,-3.531126
5457,5.0155077,-3.3299172
5537,5.210597,-3.6183522
5786,7.275051,-4.9716372
5656,4.9505444,-3.4895005
5451,6.9450035,-4.667441
5547,5.4047055,-3.6382225
5676,5.3968797,2.4525406
5557,4.8860126,-3.4679637
5822,5.4034758,2.4784489
5777,4.839509,-3.4477103
5827,5.5456147,2.4434586
5642,6.4709907,-4.3948345
5495,6.740723,-4.9976583
5926,5.410457,2.453307
5641,5.5250325,2.448703
5805,5.2805223,-3.4351807
5771,8.436493,-6.075412
