id,x,y
373,1.4119515,0.84198874
374,1.4743972,0.8035717
375,1.1565212,0.42218846
376,1.602007,0.9388807
377,1.258929,0.43528965
378,1.0687208,0.39395753
379,1.1176368,0.37374324
380,1.4783043,0.73628056
381,1.0407884,0.4568769
382,1.2661767,0.6934544
383,1.3148159,0.93420166
384,1.3229758,0.7428862
385,1.0561714,-1.1748173
386,1.1456048,0.37222272
387,1.3043367,0.6956656
388,0.8698847,-0.06515175
389,1.1015637,0.26198038
390,1.261892,0.6820858
391,0.997749,0.24476728
392,0.98902595,0.2727258
393,1.4489609,1.1242907
394,1.4932063,0.75389147
395,1.076952,0.2766214
396,1.226165,0.56655526
397,1.113086,0.29338235
398,1.303814,0.55965734
399,1.0006354,0.018957794
400,1.3324785,0.61678874
401,1.2844455,0.6175338
402,0.9756096,0.13800097
403,0.9259135,-0.16059354
404,1.148796,0.50297314
405,1.3567296,0.93277484
406,1.4256456,0.6475761
407,0.87345076,-1.1338295
408,1.3312814,0.64278007
409,1.4041874,0.7663341
410,1.461892,1.1597563
411,1.0162653,0.33412418
412,1.0760399,0.36165136
413,1.1662931,0.45630065
414,1.3646654,0.8190493
415,0.8080267,0.168912
416,1.058044,0.16475302
417,1.8493892,1.1309085
418,1.1302196,0.42569605
419,0.8614178,-0.097650014
420,1.2814661,0.7831986
421,0.9069405,-0.71306354
422,1.3779863,0.8063014
423,1.2617058,0.5981942
424,1.0339329,0.47674835
425,1.1627462,0.4470967
426,1.631288,0.94035953
427,1.7165123,1.0980341
428,1.5279955,0.706302
429,1.0143086,0.40907776
430,1.4244213,0.85122174
431,1.63437,1.1837735
432,1.1041646,0.44360426
433,0.9732559,0.06995305
434,1.472342,0.7850306
435,1.0057473,-1.0687408
436,0.9286382,0.30661258
437,0.9830705,0.20668754
438,0.91240406,-0.030366879
439,1.0599289,0.6817176
440,1.0949805,0.16317317
441,1.0477047,0.40944937
442,1.6404814,1.0878392
443,1.5866287,0.9385805
444,1.318664,0.34244648
445,1.6822023,1.2164543
446,1.2315297,0.6576818
447,1.2475036,0.3678524
448,1.2281581,0.69563955
449,1.4027158,0.87535226
450,1.0194666,-0.020049512
451,1.2325064,0.5644614
452,1.1933626,0.6544683
453,1.1392289,-0.069258764
454,1.4221132,0.5718474
455,1.2036716,0.66613925
456,1.8725216,1.1828034
457,1.136244,0.5170372
458,1.199383,0.4579655
459,1.5895053,0.9130845
460,1.0068648,0.43533212
461,1.1668581,0.5967839
462,1.0120407,0.15014617
463,1.9406239,1.0845226
464,1.3094778,0.5607108
465,1.7462599,1.0911032
466,1.5511929,0.90431297
467,1.1275594,0.6113099
468,1.1975247,0.41184863
469,1.9568924,1.1502142
470,0.986414,0.16149361
471,1.565387,0.98712224
472,1.8863684,1.0433422
473,1.5025682,0.7774472
474,1.856212,1.0577091
475,2.0523996,1.2578018
476,1.387358,0.71368545
477,1.3850069,0.7379186
478,0.836845,0.197974
479,0.9737529,0.2850643
480,1.533,0.85782975
481,1.3267679,0.66933024
482,1.8867193,1.1733717
483,1.588993,0.9663742
484,1.4043859,0.6990681
485,0.8582226,-0.65377295
486,0.88799626,0.25390068
487,1.1873796,0.4483995
488,1.3424408,0.544822
489,1.0875654,0.18153456
490,0.8811164,-1.0507325
491,1.4210602,0.78830355
492,1.4098291,0.8394846
493,1.4840072,0.96969616
494,1.5218132,0.8610948
495,1.0159428,0.29567844
496,1.4217592,0.83971053
497,1.599885,1.0890005
498,1.6602029,0.96666086
499,1.3995148,0.60528165
500,1.3005466,0.6526425
501,1.461719,0.81642365
502,1.303693,0.5588147
503,1.331753,0.78611654
504,0.8962427,0.3473985
505,1.080889,0.33270258
506,1.4394618,0.7664105
507,1.8089458,1.1916858
508,0.94912755,-0.0035340893
509,0.9736823,0.18363373
510,1.3616953,0.7481171
511,1.2284553,0.5809972
512,1.3794879,0.72732115
513,1.8790255,1.1191971
514,1.4531943,0.9116211
515,1.1886431,0.39240104
516,1.8881153,1.387121
517,1.2298138,0.2166312
518,1.5198524,0.8960586
519,1.4337621,0.73140454
520,1.3464602,0.6286025
521,0.97233814,0.1662872
522,1.6106789,0.8914598
523,1.2685616,0.63124347
524,0.9922558,-0.45622286
525,1.0789869,0.480707
526,1.4222518,0.5942915
527,1.7193867,1.106269
528,1.0103806,0.39248443
529,1.4637085,1.0951519
530,1.1481906,0.48139554
531,1.0811417,0.393941
532,0.84572875,0.23265228
533,1.3650224,0.90570503
534,1.0919002,0.12492006
535,1.3879801,0.6613468
536,1.2043499,0.22477174
537,1.5767698,0.9299212
538,1.1250535,-0.02540198
539,1.5495491,0.9022078
540,1.0056901,0.1520515
541,1.2466682,0.41768783
542,1.2473887,0.48244926
543,0.91263396,0.28067517
544,1.6995634,0.8991035
545,1.3120091,0.95992744
546,1.4059794,0.7784196
547,1.8869027,1.0372381
548,0.9563381,-0.06139819
549,1.4224612,0.7630525
550,1.5641217,0.8303273
551,1.3765013,0.55578876
552,0.97895426,0.2656738
553,0.8623636,0.21218571
554,1.5691648,0.859897
555,1.4457469,0.7636259
556,1.7119346,-2.8206775
557,0.9485179,0.045076244
558,1.0630714,0.3134666
559,1.4285897,0.7042159
560,1.282465,0.67428887
561,1.2978203,0.40520513
562,1.2055789,0.55226505
563,1.3506597,0.79514194
564,1.4973792,0.62809485
565,1.6912228,0.99268514
566,1.3487256,0.5839609
567,1.2081342,0.612359
568,1.3677815,0.708356
569,1.6476367,0.88608074
570,1.2395662,0.81133544
571,1.6143565,0.89379966
572,1.4855078,0.65994006
573,1.631019,1.0592362
574,1.4930497,0.9231889
575,1.3136572,0.6101835
576,1.4135118,1.073275
577,1.2751176,0.850827
578,1.845505,1.2856688
579,1.2215959,0.5146868
580,1.0391188,0.41973737
581,1.5659788,0.8780198
582,1.2026585,0.65454924
583,1.212087,0.40603733
584,1.6806103,1.1223115
585,1.3142761,0.76536566
586,1.000203,0.32087526
587,1.7270367,1.2299439
588,1.7129654,1.1545849
589,1.3211573,0.59763753
590,1.6992241,1.1360718
591,1.6588488,1.1726096
592,1.0629877,0.3910844
593,1.4615593,0.716608
594,1.6413234,-1.679247
595,1.095843,0.32130903
596,1.5134609,0.8339082
597,1.2952836,0.78667575
598,1.2215083,0.34406114
599,1.8697836,1.1774131
600,1.9020109,1.1436713
601,1.7823977,1.0473167
602,1.9029772,1.508719
603,1.5315933,1.0707896
604,1.5309294,0.76524
605,1.1336398,0.4004562
606,1.697148,1.1021498
607,1.4276785,0.6172122
608,1.2112874,0.5851622
609,1.584135,1.1162927
610,1.8335242,1.289325
611,1.6767646,1.0740384
612,2.0876079,1.459935
613,1.7493938,1.1933553
614,1.0053878,0.4151713
615,1.6223371,0.9634505
616,1.0722802,0.23729934
617,1.2555462,0.6921142
618,1.0438321,0.44889024
619,1.299002,0.4282655
620,1.490312,0.8180375
621,1.0313456,0.358075
622,0.95469344,0.13748121
623,1.7703733,1.1483016
624,1.4562097,1.0413353
625,1.0472786,0.16859536
626,0.9592178,0.4060943
627,1.1227481,0.43427303
628,1.2499728,0.6042459
629,1.3330722,0.5792246
630,1.2396594,0.5436435
631,1.3876987,0.5622792
632,1.722996,0.97214633
633,1.486511,0.87201166
634,1.5971445,1.1080216
635,1.713478,1.129809
636,1.0768132,0.03217481
637,1.3997481,0.7460522
638,0.7777623,-0.727129
639,1.1717163,0.6891329
640,0.86468625,0.28643876
641,0.9526659,-0.26908886
642,1.1813556,0.40247357
643,1.1032414,0.43918943
644,1.1396083,0.31826863
645,1.2316065,0.63687706
646,1.1817486,-1.1680996
647,1.1250746,0.1612424
648,1.3493118,0.59751457
649,1.3236111,0.7453904
650,1.3508117,0.83710927
651,0.9005048,0.12152666
652,1.2980869,0.61271006
653,1.0809095,0.41250935
654,0.9918336,0.53669447
655,1.390225,0.8300647
656,1.2959129,0.6304598
657,1.2443119,0.52388847
658,1.4330842,0.6211632
659,0.9249971,-0.4890017
660,1.2070045,0.65107656
661,1.1778075,0.5013544
662,1.3381513,0.67472917
663,1.1073856,-0.6897581
664,1.3485637,0.6165466
665,0.98624957,0.17213303
666,1.0522182,-0.3816359
667,1.2192057,0.3230675
668,0.9550078,0.39243555
669,2.042001,-2.0944414
670,1.0176688,0.3914178
671,1.129123,-0.38464132
672,1.2533357,-0.47829336
673,0.76695555,-0.35173264
674,0.9774067,0.2640941
675,1.0884787,0.4461309
676,1.2091593,0.46749339
677,1.264623,0.10983931
678,1.2316488,0.61446327
679,1.0557894,-0.015764631
680,1.2674453,0.6484283
681,1.0842334,0.051620018
682,1.4602226,0.91379833
683,1.499043,1.071025
684,1.7871519,-0.8469732
685,1.1383466,-0.9597024
686,1.0918603,0.1732145
687,2.1421874,-1.8161436
688,1.2885532,-0.184734
689,0.9935595,0.34205273
690,1.1870632,0.47694495
691,1.2817209,-0.37156382
692,1.2794691,0.6079999
693,0.9835367,0.46634004
694,1.272175,-0.41379905
695,1.9333009,-1.2388448
696,1.598211,0.8771523
697,1.2293315,-0.700836
698,1.2506722,0.24048142
699,1.1087027,0.4269304
700,1.5018454,-0.91625893
701,0.9857537,0.47721258
702,2.2479353,-1.1346617
703,1.2423942,-0.54439485
704,1.1108041,0.6713841
705,1.2615083,0.3030839
706,1.8001401,-1.1100978
707,1.3022946,-0.35392913
708,1.4873972,-0.21786703
709,1.2310717,0.3393399
710,1.0715303,0.08451917
711,1.0392164,-0.13784266
712,1.0629426,0.13162649
713,1.2536846,0.44017544
714,1.8281573,-1.141254
715,1.2783446,0.5819868
716,1.3103138,0.4909156
717,1.9296257,-0.96457773
718,1.119879,-0.13432229
719,1.5154873,0.8228674
720,1.5105832,0.8587859
721,1.1740471,-0.6465615
722,1.4286668,0.4667944
723,1.2991419,0.49683696
724,1.170868,0.3685291
725,1.26511,0.012187108
726,1.5868901,0.8150149
727,1.225681,-0.39382637
728,1.0185807,0.3175124
729,1.3596154,0.6871906
730,1.0009425,0.21719766
731,1.1711093,0.5344396
732,0.9007503,-0.046515368
733,1.9784548,-1.2985251
734,1.0344387,0.11821966
735,2.367201,-1.9195489
736,1.1467491,-0.52164394
737,1.5258198,0.7443105
738,1.306916,0.5253964
739,1.5279098,0.59981894
740,1.622923,-0.9013172
741,1.0833614,0.39247325
742,2.0406795,-1.4593815
743,1.4613628,0.50678205
744,1.1429844,0.27949697
745,1.326677,0.76283896
746,1.3448358,0.66879225
747,1.2962718,0.657252
748,1.8549452,1.2599957
749,1.4749322,0.9858166
750,1.2686799,0.7373526
751,0.91767347,0.36838913
752,1.508443,1.02749
753,2.0359783,1.3010658
754,1.3097634,0.73279274
755,1.3410442,0.61657387
756,1.7156723,1.0786461
757,1.3303072,0.70288163
758,1.3566774,0.9647771
759,1.6460646,0.97058856
760,1.1611822,0.5382262
761,1.0871546,0.38959122
762,1.7076417,1.2100132
763,1.3772048,0.4544853
764,1.499127,1.0036567
765,1.2380371,0.6052767
766,1.2720829,0.6312359
767,1.3420944,0.59818995
768,1.3407694,0.80848444
769,1.2315301,0.57980275
770,1.5730368,0.91219354
771,1.3001491,0.8002861
772,1.7483938,1.0135773
773,1.1756574,0.47106794
774,1.4252933,0.74233603
775,1.6541077,0.92648757
776,2.8105922,2.2473986
777,1.5614449,0.8925926
778,1.6256764,1.2759933
779,1.7998306,1.3072094
780,1.3637079,0.8673892
781,1.7324117,1.0715704
782,1.9295834,1.4073917
783,1.1872675,0.63972056
784,2.0830317,1.2656869
785,1.4659452,0.8639808
786,1.1364647,0.7377494
787,1.5019999,0.91877586
788,1.8146052,1.0995405
789,1.559327,0.959134
790,1.9073366,1.3613933
791,1.3638985,0.49615604
792,1.9995,1.4042928
793,0.99248034,0.15460294
794,1.2527983,0.5942239
795,1.438038,0.92138535
796,1.4876302,0.91397893
797,0.9999706,0.0852551
798,1.2908459,0.80505615
799,1.6584326,0.945963
800,1.8805236,1.0556498
801,1.7545444,0.9717856
802,1.7716529,1.1123443
803,1.2401501,0.6736879
804,1.4662358,0.75854784
805,1.2665765,0.6867615
806,1.1506536,0.596712
807,1.6237669,0.8662816
808,1.7060397,1.1675874
809,1.5131464,0.8072185
810,1.495028,1.0852106
811,1.6361718,0.98567885
812,1.4832938,0.71329004
813,1.7977566,1.1308049
814,1.3556873,0.72582155
815,1.0731833,0.31269875
816,1.5048841,0.9315591
817,1.9899551,1.1877114
818,1.2216064,0.55718887
819,1.2554911,0.8099786
820,1.4506696,0.79678243
821,1.777532,1.0368062
822,2.0608606,1.4873418
823,1.6348048,0.8506172
824,1.782218,1.1132493
825,1.1265857,0.25348917
826,1.3170216,0.51812583
827,1.0740077,0.37076277
828,2.0397904,1.3451587
829,1.5630423,0.8124623
830,1.1904948,0.6270195
831,1.3076185,0.6290434
832,2.1299982,1.386167
833,1.6098976,1.0644854
834,1.334125,0.7766958
835,1.2932042,0.6686825
836,1.1939931,0.6331618
837,2.0285072,1.2380977
838,1.5575402,0.66437423
839,1.4406062,0.8407142
840,1.4815714,0.8291245
841,1.0612521,0.36933556
842,1.9293627,1.1768224
843,1.5143474,0.95065504
844,1.341223,0.72995484
845,1.4661406,0.81367195
846,1.3804355,0.7115304
847,1.6484271,1.0359112
848,1.5048217,0.8177764
849,2.1399157,1.4520866
850,1.2796892,0.68785256
851,1.7504315,1.0704117
852,2.0914502,1.3034154
853,1.7910829,1.1616739
854,1.7674283,1.1060866
855,1.3079214,0.7565294
856,1.0909301,0.4679384
857,1.4549876,0.9821896
858,1.8505259,1.0203965
859,1.126281,0.49626303
860,2.1558611,1.5834914
861,0.91763127,0.5883996
862,1.4651899,0.79920805
863,2.0187857,1.2580272
864,1.5147927,0.7848224
865,1.9086872,1.1976546
866,1.2796277,0.5260203
867,0.9982475,0.24798942
868,2.11771,1.2531774
869,1.364418,0.6496288
870,1.6920652,1.0920722
871,1.2598127,0.61411226
872,1.8385905,1.2213765
873,1.997764,1.1876268
874,1.8101729,1.1947532
875,2.3156786,1.7391472
876,1.598862,0.99723965
877,1.1434706,0.59025115
878,1.8499693,1.1256366
879,1.4750991,0.79600096
880,1.0750794,0.4589769
881,2.4285858,1.536564
882,1.6755781,1.1021167
883,2.2401938,1.3964859
884,1.6196287,1.0549476
885,1.7958981,0.970737
886,1.4255675,0.67907876
887,1.9249294,1.1842574
888,1.817886,1.2677374
889,1.2374613,0.32622042
890,1.0723677,-0.73803264
891,1.7901671,1.0183218
892,1.221587,0.6653685
893,2.1277928,1.2211342
894,1.3604094,1.0599118
895,1.6637558,0.8313763
896,1.4297621,0.72821647
897,1.9402901,1.2394699
898,1.0222045,0.21380535
899,1.523871,0.87040514
900,2.43803,1.5587482
901,1.5845807,0.8766383
902,0.9938493,0.48160762
903,1.752783,1.2193223
904,1.4506828,0.80580527
905,1.5607474,0.93952197
906,1.3523922,0.5618636
907,1.4871917,1.0017009
908,1.3369027,0.7728149
909,2.0097187,1.2727151
910,1.5754627,1.09938
911,1.7419355,1.0847548
912,1.2001638,0.47079405
913,1.8757514,1.0239754
914,2.1455405,1.4294318
915,1.4274198,1.0196265
916,1.4580171,0.889989
917,2.274159,1.5013251
918,1.3544387,0.7366784
919,1.544552,1.004962
920,1.6644653,0.87274873
921,1.8615285,0.9743832
922,1.2857006,0.7760062
923,1.8802091,1.0666267
924,1.6924139,0.9408308
925,1.8873005,1.1739227
926,1.5167732,0.9224509
927,1.3091304,0.7745894
928,1.1337105,0.6845315
929,2.0040655,1.4938496
930,1.8375151,1.1746918
931,1.5243732,0.7660237
932,1.9992558,1.3449104
933,0.99882174,0.4610238
934,1.868501,1.193611
935,1.3503509,0.88795394
936,1.2207857,0.54092675
937,2.2160964,1.326544
938,1.5259097,0.7989423
939,1.5348529,0.7242103
940,1.2336735,0.5580905
941,1.4282677,0.69588816
942,2.0743566,1.4939224
943,1.1886436,0.68528676
944,1.1148307,0.3423831
945,1.958283,1.2459326
946,1.5385808,0.81058776
947,2.0104733,1.262304
948,1.6354651,1.0547152
949,1.5756166,0.8913009
950,1.7668697,0.93007714
951,1.78927,1.1367191
952,2.3199294,1.5075037
953,1.5989871,1.1021625
954,1.5219202,0.8255578
955,1.4408952,0.6178707
956,1.68088,0.98171926
957,1.8367909,1.2097362
958,1.476044,0.79977393
959,1.0114614,0.32949165
960,1.8502367,1.1746083
961,1.967717,1.2421937
962,1.3849392,0.64788145
963,1.2748799,0.66494715
964,1.9461935,1.4208598
965,1.5798583,0.9025411
966,2.055721,1.3345135
967,1.3028725,0.72126496
968,1.3023696,0.5899359
969,2.1404045,1.4870427
970,1.4026194,0.9752994
971,1.331076,0.64405924
972,1.8533887,1.1430377
973,1.7792239,1.0185405
974,2.2040768,1.2693793
975,1.3778495,0.6819245
976,1.3939166,0.8112145
977,1.2263329,0.7089719
978,1.9400005,1.2065035
979,1.681944,1.0563852
980,1.1605062,0.7853367
981,2.2825232,1.3690581
982,1.7446358,0.8931693
983,1.514034,0.7923668
984,1.3148632,0.75191003
985,1.6701747,1.0152348
986,1.4441742,0.77960795
987,1.666093,0.8406442
988,1.2934861,0.47330707
989,1.6661401,1.1784213
990,1.1273472,0.2684063
991,1.9909979,1.3469384
992,1.3555094,0.82784694
993,1.6512303,0.85365486
994,2.105032,1.3736489
995,1.6845343,1.0888501
996,1.605132,0.7772376
997,1.6087921,0.87954414
998,1.9596113,1.3165321
999,2.0456944,1.197603
1000,1.3882009,0.84279925
1001,1.9218202,1.237113
1002,1.8555025,1.2505351
1003,2.0656414,1.2126393
1004,1.6450019,0.9779301
